x_m,y_m
-5.614000,-0.575000
-5.664000,-0.575000
-5.714000,-0.575000
-5.764000,-0.575000
-5.814000,-0.575000
-5.864000,-0.575000
-5.914000,-0.575000
-5.964000,-0.575000
-6.014000,-0.575000
-6.064000,-0.575000
-6.114000,-0.575000
-6.164000,-0.575000
-6.214000,-0.575000
-6.264000,-0.575000
-6.314000,-0.575000
-6.364000,-0.575000
-6.414000,-0.575000
-6.464000,-0.575000
-6.514000,-0.575000
-6.564000,-0.575000
-6.614000,-0.575000
-6.664000,-0.575000
-6.714000,-0.575000
-6.764000,-0.575000
-6.814000,-0.575000
-6.864000,-0.575000
-6.914000,-0.575000
-6.964000,-0.575000
-7.014000,-0.575000
-7.064000,-0.575000
-7.114000,-0.625000
-7.164000,-0.625000
-7.214000,-0.675000
-7.214000,-0.725000
-7.214000,-0.775000
-7.214000,-0.825000
-7.214000,-0.875000
-7.264000,-0.875000
-7.314000,-0.925000
-7.364000,-0.975000
-7.414000,-1.025000
-7.414000,-1.075000
-7.364000,-1.125000
-7.364000,-1.175000
-7.364000,-1.225000
-7.314000,-1.275000
-7.314000,-1.325000
-7.314000,-1.375000
-7.264000,-1.425000
-7.264000,-1.475000
-7.264000,-1.525000
-7.264000,-1.575000
-7.264000,-1.625000
-7.214000,-1.675000
-7.214000,-1.725000
-7.214000,-1.775000
-7.164000,-1.825000
-7.164000,-1.875000
-7.114000,-1.925000
-7.114000,-1.975000
-7.064000,-2.025000
-7.064000,-2.075000
-7.014000,-2.125000
-7.014000,-2.175000
-6.964000,-2.225000
-6.964000,-2.275000
-6.914000,-2.325000
-6.914000,-2.375000
-6.864000,-2.425000
-6.864000,-2.475000
-6.814000,-2.525000
-6.814000,-2.575000
-6.764000,-2.625000
-6.764000,-2.675000
-6.714000,-2.725000
-6.664000,-2.775000
-6.614000,-2.825000
-6.564000,-2.875000
-6.564000,-2.925000
-6.564000,-2.975000
-6.514000,-3.025000
-6.514000,-3.075000
-6.464000,-3.125000
-6.464000,-3.175000
-6.414000,-3.225000
-6.364000,-3.275000
-6.364000,-3.325000
-6.314000,-3.375000
-6.264000,-3.425000
-6.214000,-3.475000
-6.164000,-3.525000
-6.114000,-3.575000
-6.064000,-3.625000
-6.014000,-3.675000
-5.964000,-3.725000
-5.914000,-3.775000
-5.864000,-3.825000
-5.814000,-3.825000
-5.764000,-3.875000
-5.714000,-3.925000
-5.664000,-3.925000
-5.614000,-3.975000
-5.564000,-4.025000
-5.514000,-4.025000
-5.464000,-4.075000
-5.414000,-4.075000
-5.364000,-4.075000
-5.314000,-4.125000
-5.264000,-4.125000
-5.214000,-4.175000
-5.164000,-4.175000
-5.114000,-4.175000
-5.064000,-4.175000
-5.014000,-4.175000
-4.964000,-4.175000
-4.914000,-4.175000
-4.864000,-4.125000
-4.814000,-4.125000
-4.764000,-4.125000
-4.714000,-4.125000
-4.664000,-4.075000
-4.614000,-4.075000
-4.564000,-4.075000
-4.514000,-4.075000
-4.464000,-4.025000
-4.414000,-4.025000
-4.364000,-4.025000
-4.314000,-3.975000
-4.264000,-3.975000
-4.214000,-3.925000
-4.164000,-3.925000
-4.114000,-3.875000
-4.064000,-3.875000
-4.014000,-3.825000
-3.964000,-3.825000
-3.914000,-3.825000
-3.864000,-3.775000
-3.814000,-3.775000
-3.764000,-3.725000
-3.714000,-3.725000
-3.664000,-3.725000
-3.614000,-3.675000
-3.564000,-3.675000
-3.514000,-3.625000
-3.464000,-3.625000
-3.414000,-3.575000
-3.364000,-3.525000
-3.314000,-3.525000
-3.264000,-3.475000
-3.214000,-3.475000
-3.164000,-3.425000
-3.114000,-3.425000
-3.064000,-3.375000
-3.014000,-3.375000
-2.964000,-3.325000
-2.914000,-3.325000
-2.864000,-3.275000
-2.814000,-3.225000
-2.764000,-3.225000
-2.714000,-3.175000
-2.664000,-3.175000
-2.614000,-3.125000
-2.564000,-3.125000
-2.514000,-3.075000
-2.464000,-3.025000
-2.414000,-2.975000
-2.364000,-2.975000
-2.314000,-2.975000
-2.264000,-2.975000
