x_m,y_m,psi_rad,v_mps
-1.944739974757907,1.888900125770414,-3.1237859706100615,6.999999609234595
-2.212074749942869,1.8843730782356474,-3.1312312557277795,6.999999609671679
-2.4832403496339355,1.8836066648448746,3.1346738012685575,6.999999609154325
-2.7556712723795185,1.8887643642643255,3.115889551043755,6.999999606996078
-3.024869088414089,1.898284130618194,3.1079780026686508,6.999999602775847
-3.2865737811032965,1.9095792002707697,3.101114132997109,6.999999596036363
-3.539116776154006,1.921116250417871,3.0980706908991773,6.999999587817501
-3.7831437132490606,1.9304631205193266,3.113689501470639,6.999999579182529
-4.019538279270314,1.9337409941080983,-3.13763395796497,6.999999571049538
-4.249977173722536,1.9279738248694187,-3.0937146107179347,6.999999565033839
-4.47989573174565,1.9111615771952577,-3.0501901076025137,6.999999564953724
-4.7151847067402395,1.8849921883993055,-3.0201531909777892,6.999999569817226
-4.9583976735163535,1.852665580874973,-3.0086992382438607,6.999999577690921
-5.210290504084501,1.818749347408243,-3.016505686758011,6.999999587924666
-5.470374213006661,1.787852953525352,-3.0401953934274633,6.999999597117194
-5.738179859131973,1.76103558128532,-3.055730837845185,6.999999603760728
-6.012881583072925,1.7397529588429954,-3.0841322375895923,6.999999607724092
-6.289620155923459,1.7276343677927954,-3.1120074910055133,6.9999996092445445
-6.561798892721126,1.7228468693162036,-3.1284452501446744,6.999999608791396
-6.82738145110314,1.7204164619721602,-3.1285442249157858,6.999999606920841
-7.088196857151115,1.7164419007476965,-3.1204034918557078,6.999999604353075
-7.345984728039703,1.7097925664112452,-3.1088028393147273,6.999999601757397
-7.60021038460519,1.6997652461404016,-3.092387968116344,6.99999959964816
-7.852820679716329,1.684616200652954,-3.0755161196414376,6.999999598170552
-8.109720248367083,1.6658593218953683,-3.0713065704359823,6.999999596876933
-8.37372284016367,1.6482158213961071,-3.0834837721107076,6.999999594747634
-8.640745108703012,1.6361696585609486,-3.1048974349477003,6.999999590092278
-8.905613112155281,1.6313550976040823,-3.135534209360659,6.99999958117654
-9.16509116185457,1.6333525141291565,3.1287586786207573,6.999999564823206
-9.415129423828885,1.6366021933811674,3.1411944044377593,6.999999539795668
-9.650437272987075,1.6333429140903728,-3.0936266911138453,6.999999500361546
-9.862871565408645,1.6166564577772624,-2.9989012812785907,7.000000006739948
-10.041018416679803,1.5812000278426939,-2.8379472237989427,6.991034673269687
