2.992142934783235830e+01,-4.326165924726821377e-01,6.618677880626101795e-02,6.999999588340696910e+00,-4.286089492284418379e-01,7.089669620427963004e-02,7.174724483274720122e+00
3.017955715669769390e+01,-4.136180635334794076e-01,8.415258329383425162e-02,6.999999594203405451e+00,-1.208289127740814206e-01,7.127232867787190729e-02,7.025386751377274308e+00
3.043789230988711125e+01,-3.895338312989041762e-01,1.025944041568668808e-01,6.999999599376833359e+00,1.297154453481556002e-01,7.126357349722907408e-02,6.913289662481729714e+00
3.069642396883343238e+01,-3.602137444443687664e-01,1.213277720698164724e-01,6.999999604305917167e+00,3.296988753642562386e-01,7.101913683487133533e-02,6.832619031186828451e+00
3.095498726538195200e+01,-3.256017814998461990e-01,1.402108075768684903e-01,6.999999608430385045e+00,4.795482377506730676e-01,-7.072673191200347376e-02,6.780069516909930094e+00
3.121348228552658099e+01,-2.908241565911702797e-01,1.213148441879002420e-01,6.999999609581552207e+00,5.753248911743502614e-01,-7.053667347415706890e-02,6.786340857939797466e+00
3.147195371031966005e+01,-2.610636905699180166e-01,1.024844117179184166e-01,6.999999608601782164e+00,6.117846507846039783e-01,-7.044602266841439031e-02,6.807938454940010153e+00
3.173043158716204104e+01,-2.363557235650923516e-01,8.373191896950116231e-02,6.999999606719421230e+00,5.861521397955937740e-01,-7.051044247552760991e-02,6.840099554686345229e+00
3.198894260238979115e+01,-2.166898013050984062e-01,6.504244216822355207e-02,6.999999604450835911e+00,5.014236374236402671e-01,-7.068815316724434694e-02,6.878431574151929517e+00
3.224748836243347228e+01,-2.020277067820576700e-01,4.640131545774842797e-02,6.999999602150698053e+00,3.679055535869806270e-01,-7.055920417917389831e-02,6.918998126299745977e+00
3.250604951203927584e+01,-1.923030518932553334e-01,2.789509743707007869e-02,6.999999599842431586e+00,2.022957316867187993e-01,-2.592560956187919471e-02,6.958604252433703508e+00
3.276460872695391657e+01,-1.859174296368875656e-01,2.114062791070986033e-02,6.999999597474291235e+00,2.449362705128468876e-02,-8.183068407144972189e-03,6.993885588595370351e+00
3.302313265042412382e+01,-1.807130303447045394e-01,1.901953196144674438e-02,6.999999595293424193e+00,-1.468557020801424529e-01,3.428197835049405506e-02,7.025368443514351746e+00
3.328160291288464379e+01,-1.746627318318449973e-01,2.787071876997357714e-02,6.999999593363466666e+00,-2.984594135611693955e-01,7.102732403576915432e-02,7.049781510092262060e+00
3.354005331746314766e+01,-1.651397102346933710e-01,4.617547479242329472e-02,6.999999591744698435e+00,-4.243433897457751236e-01,7.088487535475086754e-02,7.063247412268025549e+00
3.379851292305920651e+01,-1.509422583800608120e-01,6.441566106995255669e-02,6.999999590866420540e+00,-5.246120854251814514e-01,7.068256970988646970e-02,7.065407843651959396e+00
